id,category,label,parent_label,parent_ID,depth,degree
1985,Home & Garden > Linens & Bedding > Bedding > Blankets,Blankets,Bedding,569,4,0
2541,Home & Garden > Linens & Bedding > Bedding > Duvet Covers,Duvet Covers,Bedding,569,4,0
4452,Home & Garden > Linens & Bedding > Bedding > Mattress Protectors,Mattress Protectors,Bedding,569,4,2
4420,Home & Garden > Linens & Bedding > Bedding > Mattress Protectors > Mattress Encasements,Mattress Encasements,Mattress Protectors,4452,5,0
2991,Home & Garden > Linens & Bedding > Bedding > Mattress Protectors > Mattress Pads,Mattress Pads,Mattress Protectors,4452,5,0
1599,Home & Garden > Linens & Bedding > Bedding > Nap Mats,Nap Mats,Bedding,569,4,0
2927,Home & Garden > Linens & Bedding > Bedding > Pillowcases & Shams,Pillowcases & Shams,Bedding,569,4,0
2700,Home & Garden > Linens & Bedding > Bedding > Pillows,Pillows,Bedding,569,4,0
505287,Home & Garden > Linens & Bedding > Bedding > Quilts & Comforters,Quilts & Comforters,Bedding,569,4,0
505832,Home & Garden > Linens & Bedding > Kitchen Linens Sets,Kitchen Linens Sets,Linens & Bedding,4171,3,0
601,Home & Garden > Linens & Bedding > Table Linens,Table Linens,Linens & Bedding,4171,3,6
4203,Home & Garden > Linens & Bedding > Table Linens > Cloth Napkins,Cloth Napkins,Table Linens,601,4,0
4343,Home & Garden > Linens & Bedding > Table Linens > Doilies,Doilies,Table Linens,601,4,0
2547,Home & Garden > Linens & Bedding > Table Linens > Placemats,Placemats,Table Linens,601,4,0
6325,Home & Garden > Linens & Bedding > Table Linens > Table Runners,Table Runners,Table Linens,601,4,0
6322,Home & Garden > Linens & Bedding > Table Linens > Table Skirts,Table Skirts,Table Linens,601,4,0
4143,Home & Garden > Linens & Bedding > Table Linens > Tablecloths,Tablecloths,Table Linens,601,4,0
4077,Home & Garden > Linens & Bedding > Towels,Towels,Linens & Bedding,4171,3,3
576,Home & Garden > Linens & Bedding > Towels > Bath Towels & Washcloths,Bath Towels & Washcloths,Towels,4077,4,0
4126,Home & Garden > Linens & Bedding > Towels > Beach Towels,Beach Towels,Towels,4077,4,0
4257,Home & Garden > Linens & Bedding > Towels > Kitchen Towels,Kitchen Towels,Towels,4077,4,0
4358,Home & Garden > Parasols & Rain Umbrellas,Parasols & Rain Umbrellas,Home & Garden,536,2,0
985,Home & Garden > Plants,Plants,Home & Garden,536,2,6
5590,Home & Garden > Plants > Aquatic Plants,Aquatic Plants,Plants,985,3,0
984,Home & Garden > Plants > Flowers,Flowers,Plants,985,3,0
6762,Home & Garden > Plants > Indoor & Outdoor Plants,Indoor & Outdoor Plants,Plants,985,3,3
543559,Home & Garden > Plants > Indoor & Outdoor Plants > Bushes & Shrubs,Bushes & Shrubs,Indoor & Outdoor Plants,6762,4,0
543560,Home & Garden > Plants > Indoor & Outdoor Plants > Landscaping & Garden Plants,Landscaping & Garden Plants,Indoor & Outdoor Plants,6762,4,0
543558,Home & Garden > Plants > Indoor & Outdoor Plants > Potted Houseplants,Potted Houseplants,Indoor & Outdoor Plants,6762,4,0
505285,Home & Garden > Plants > Plant & Herb Growing Kits,Plant & Herb Growing Kits,Plants,985,3,0
2802,Home & Garden > Plants > Seeds,Seeds,Plants,985,3,2
543561,Home & Garden > Plants > Seeds > Plant & Flower Bulbs,Plant & Flower Bulbs,Seeds,2802,4,0
543562,Home & Garden > Plants > Seeds > Seeds & Seed Tape,Seeds & Seed Tape,Seeds,2802,4,0
1684,Home & Garden > Plants > Trees,Trees,Plants,985,3,0
729,Home & Garden > Pool & Spa,Pool & Spa,Home & Garden,536,2,5
2832,Home & Garden > Pool & Spa > Pool & Spa Accessories,Pool & Spa Accessories,Pool & Spa,729,3,18
2939,Home & Garden > Pool & Spa > Pool & Spa Accessories > Diving Boards,Diving Boards,Pool & Spa Accessories,2832,4,0
500042,Home & Garden > Pool & Spa > Pool & Spa Accessories > Pool & Spa Chlorine Generators,Pool & Spa Chlorine Generators,Pool & Spa Accessories,2832,4,0
2981,Home & Garden > Pool & Spa > Pool & Spa Accessories > Pool & Spa Filters,Pool & Spa Filters,Pool & Spa Accessories,2832,4,0
505815,Home & Garden > Pool & Spa > Pool & Spa Accessories > Pool & Spa Maintenance Kits,Pool & Spa Maintenance Kits,Pool & Spa Accessories,2832,4,0
6996,Home & Garden > Pool & Spa > Pool & Spa Accessories > Pool Brushes & Brooms,Pool Brushes & Brooms,Pool & Spa Accessories,2832,4,0
6771,Home & Garden > Pool & Spa > Pool & Spa Accessories > Pool Cleaner Hoses,Pool Cleaner Hoses,Pool & Spa Accessories,2832,4,0
3017,Home & Garden > Pool & Spa > Pool & Spa Accessories > Pool Cleaners & Chemicals,Pool Cleaners & Chemicals,Pool & Spa Accessories,2832,4,0
500050,Home & Garden > Pool & Spa > Pool & Spa Accessories > Pool Cover Accessories,Pool Cover Accessories,Pool & Spa Accessories,2832,4,0
2994,Home & Garden > Pool & Spa > Pool & Spa Accessories > Pool Covers & Ground Cloths,Pool Covers & Ground Cloths,Pool & Spa Accessories,2832,4,0
7496,Home & Garden > Pool & Spa > Pool & Spa Accessories > Pool Deck Kits,Pool Deck Kits,Pool & Spa Accessories,2832,4,0
2860,Home & Garden > Pool & Spa > Pool & Spa Accessories > Pool Floats & Loungers,Pool Floats & Loungers,Pool & Spa Accessories,2832,4,0
5654,Home & Garden > Pool & Spa > Pool & Spa Accessories > Pool Heaters,Pool Heaters,Pool & Spa Accessories,2832,4,0
6766,"Home & Garden > Pool & Spa > Pool & Spa Accessories > Pool Ladders, Steps & Ramps","Pool Ladders, Steps & Ramps",Pool & Spa Accessories,2832,4,0
503751,Home & Garden > Pool & Spa > Pool & Spa Accessories > Pool Liners,Pool Liners,Pool & Spa Accessories,2832,4,0
2755,Home & Garden > Pool & Spa > Pool & Spa Accessories > Pool Skimmers,Pool Skimmers,Pool & Spa Accessories,2832,4,0
2997,Home & Garden > Pool & Spa > Pool & Spa Accessories > Pool Sweeps & Vacuums,Pool Sweeps & Vacuums,Pool & Spa Accessories,2832,4,0
2672,Home & Garden > Pool & Spa > Pool & Spa Accessories > Pool Toys,Pool Toys,Pool & Spa Accessories,2832,4,0
5546,Home & Garden > Pool & Spa > Pool & Spa Accessories > Pool Water Slides,Pool Water Slides,Pool & Spa Accessories,2832,4,0
543687,Home & Garden > Pool & Spa > Sauna Accessories,Sauna Accessories,Pool & Spa,729,3,3
543633,Home & Garden > Pool & Spa > Sauna Accessories > Sauna Buckets & Ladles,Sauna Buckets & Ladles,Sauna Accessories,543687,4,0
543632,Home & Garden > Pool & Spa > Sauna Accessories > Sauna Heaters,Sauna Heaters,Sauna Accessories,543687,4,0
543631,Home & Garden > Pool & Spa > Sauna Accessories > Sauna Kits,Sauna Kits,Sauna Accessories,543687,4,0
3992,Home & Garden > Pool & Spa > Saunas,Saunas,Pool & Spa,729,3,0
2982,Home & Garden > Pool & Spa > Spas,Spas,Pool & Spa,729,3,0
2810,Home & Garden > Pool & Spa > Swimming Pools,Swimming Pools,Pool & Spa,729,3,0
600,Home & Garden > Smoking Accessories,Smoking Accessories,Home & Garden,536,2,7
4082,Home & Garden > Smoking Accessories > Ashtrays,Ashtrays,Smoking Accessories,600,3,0
6882,Home & Garden > Smoking Accessories > Cigar Cases,Cigar Cases,Smoking Accessories,600,3,0
6879,Home & Garden > Smoking Accessories > Cigar Cutters & Punches,Cigar Cutters & Punches,Smoking Accessories,600,3,0
6881,Home & Garden > Smoking Accessories > Cigarette Cases,Cigarette Cases,Smoking Accessories,600,3,0
500007,Home & Garden > Smoking Accessories > Cigarette Holders,Cigarette Holders,Smoking Accessories,600,3,0
6880,Home & Garden > Smoking Accessories > Humidor Accessories,Humidor Accessories,Smoking Accessories,600,3,0
6878,Home & Garden > Smoking Accessories > Humidors,Humidors,Smoking Accessories,600,3,0
6173,Home & Garden > Umbrella Sleeves & Cases,Umbrella Sleeves & Cases,Home & Garden,536,2,0
2639,Home & Garden > Wood Stoves,Wood Stoves,Home & Garden,536,2,0
5181,Luggage & Bags,Luggage & Bags,ROOT,-1,1,13
100,Luggage & Bags > Backpacks,Backpacks,Luggage & Bags,5181,2,0
101,Luggage & Bags > Briefcases,Briefcases,Luggage & Bags,5181,2,0
108,Luggage & Bags > Cosmetic & Toiletry Bags,Cosmetic & Toiletry Bags,Luggage & Bags,5181,2,0
549,Luggage & Bags > Diaper Bags,Diaper Bags,Luggage & Bags,5181,2,0
502974,Luggage & Bags > Dry Boxes,Dry Boxes,Luggage & Bags,5181,2,0
103,Luggage & Bags > Duffel Bags,Duffel Bags,Luggage & Bags,5181,2,0
104,Luggage & Bags > Fanny Packs,Fanny Packs,Luggage & Bags,5181,2,0
105,Luggage & Bags > Garment Bags,Garment Bags,Luggage & Bags,5181,2,0
110,Luggage & Bags > Luggage Accessories,Luggage Accessories,Luggage & Bags,5181,2,8
503014,Luggage & Bags > Luggage Accessories > Dry Box Liners & Inserts,Dry Box Liners & Inserts,Luggage Accessories,110,3,0
7521,Luggage & Bags > Luggage Accessories > Luggage Covers,Luggage Covers,Luggage Accessories,110,3,0
499691,Luggage & Bags > Luggage Accessories > Luggage Racks & Stands,Luggage Racks & Stands,Luggage Accessories,110,3,0
5652,Luggage & Bags > Luggage Accessories > Luggage Straps,Luggage Straps,Luggage Accessories,110,3,0
5651,Luggage & Bags > Luggage Accessories > Luggage Tags,Luggage Tags,Luggage Accessories,110,3,0
5620,Luggage & Bags > Luggage Accessories > Packing Organizers,Packing Organizers,Luggage Accessories,110,3,0
6919,Luggage & Bags > Luggage Accessories > Travel Bottles & Containers,Travel Bottles & Containers,Luggage Accessories,110,3,0
5650,Luggage & Bags > Luggage Accessories > Travel Pouches,Travel Pouches,Luggage Accessories,110,3,0
106,Luggage & Bags > Messenger Bags,Messenger Bags,Luggage & Bags,5181,2,0
5608,Luggage & Bags > Shopping Totes,Shopping Totes,Luggage & Bags,5181,2,0
107,Luggage & Bags > Suitcases,Suitcases,Luggage & Bags,5181,2,0
6553,Luggage & Bags > Train Cases,Train Cases,Luggage & Bags,5181,2,0
772,Mature,Mature,ROOT,-1,1,2
773,Mature > Erotic,Erotic,Mature,772,2,8
779,Mature > Erotic > Erotic Books,Erotic Books,Erotic,773,3,0
774,Mature > Erotic > Erotic Clothing,Erotic Clothing,Erotic,773,3,0
776,Mature > Erotic > Erotic DVDs & Videos,Erotic DVDs & Videos,Erotic,773,3,0
5055,Mature > Erotic > Erotic Food & Edibles,Erotic Food & Edibles,Erotic,773,3,0
6040,Mature > Erotic > Erotic Games,Erotic Games,Erotic,773,3,0
4060,Mature > Erotic > Erotic Magazines,Erotic Magazines,Erotic,773,3,0
6536,Mature > Erotic > Pole Dancing Kits,Pole Dancing Kits,Erotic,773,3,0
778,Mature > Erotic > Sex Toys,Sex Toys,Erotic,773,3,0
780,Mature > Weapons,Weapons,Mature,772,2,13
3833,Mature > Weapons > Brass Knuckles,Brass Knuckles,Weapons,780,3,0
7567,Mature > Weapons > Clubs & Batons,Clubs & Batons,Weapons,780,3,0
6109,Mature > Weapons > Combat Knives,Combat Knives,Weapons,780,3,0
2214,Mature > Weapons > Gun Care & Accessories,Gun Care & Accessories,Weapons,780,3,10
781,Mature > Weapons > Gun Care & Accessories > Ammunition,Ammunition,Gun Care & Accessories,2214,4,0
505762,Mature > Weapons > Gun Care & Accessories > Ammunition Cases & Holders,Ammunition Cases & Holders,Gun Care & Accessories,2214,4,0
500048,Mature > Weapons > Gun Care & Accessories > Gun Cases & Range Bags,Gun Cases & Range Bags,Gun Care & Accessories,2214,4,0
503021,Mature > Weapons > Gun Care & Accessories > Gun Cleaning,Gun Cleaning,Gun Care & Accessories,2214,4,3
499855,Mature > Weapons > Gun Care & Accessories > Gun Cleaning > Gun Cleaning Cloths & Swabs,Gun Cleaning Cloths & Swabs,Gun Cleaning,503021,5,0
499856,Mature > Weapons > Gun Care & Accessories > Gun Cleaning > Gun Cleaning Patches,Gun Cleaning Patches,Gun Cleaning,503021,5,0
499854,Mature > Weapons > Gun Care & Accessories > Gun Cleaning > Gun Cleaning Solvents,Gun Cleaning Solvents,Gun Cleaning,503021,5,0
1806,Mature > Weapons > Gun Care & Accessories > Gun Grips,Gun Grips,Gun Care & Accessories,2214,4,0
1783,Mature > Weapons > Gun Care & Accessories > Gun Holsters,Gun Holsters,Gun Care & Accessories,2214,4,0
5067,Mature > Weapons > Gun Care & Accessories > Gun Lights,Gun Lights,Gun Care & Accessories,2214,4,0
1822,Mature > Weapons > Gun Care & Accessories > Gun Rails,Gun Rails,Gun Care & Accessories,2214,4,0
499853,Mature > Weapons > Gun Care & Accessories > Gun Slings,Gun Slings,Gun Care & Accessories,2214,4,0
503026,Mature > Weapons > Gun Care & Accessories > Reloading Supplies & Equipment,Reloading Supplies & Equipment,Gun Care & Accessories,2214,4,1
499857,Mature > Weapons > Gun Care & Accessories > Reloading Supplies & Equipment > Ammunition Reloading Presses,Ammunition Reloading Presses,Reloading Supplies & Equipment,503026,5,0
782,Mature > Weapons > Guns,Guns,Weapons,780,3,0
726,Mature > Weapons > Mace & Pepper Spray,Mace & Pepper Spray,Weapons,780,3,0
3092,Mature > Weapons > Nunchucks,Nunchucks,Weapons,780,3,0
7175,Mature > Weapons > Spears,Spears,Weapons,780,3,0
3924,Mature > Weapons > Staff & Stick Weapons,Staff & Stick Weapons,Weapons,780,3,0
727,Mature > Weapons > Stun Guns & Tasers,Stun Guns & Tasers,Weapons,780,3,0
3666,Mature > Weapons > Swords,Swords,Weapons,780,3,0
3694,Mature > Weapons > Throwing Stars,Throwing Stars,Weapons,780,3,0
3437,Mature > Weapons > Whips,Whips,Weapons,780,3,0
783,Media,Media,ROOT,-1,1,7
784,Media > Books,Books,Media,783,2,3
543541,Media > Books > Audiobooks,Audiobooks,Books,784,3,0
543542,Media > Books > E-books,E-books,Books,784,3,0
543543,Media > Books > Print Books,Print Books,Books,784,3,0
499995,Media > Carpentry & Woodworking Project Plans,Carpentry & Woodworking Project Plans,Media,783,2,0
839,Media > DVDs & Videos,DVDs & Videos,Media,783,2,3
543527,Media > DVDs & Videos > Film & Television DVDs,Film & Television DVDs,DVDs & Videos,839,3,0
543529,Media > DVDs & Videos > Film & Television Digital Downloads,Film & Television Digital Downloads,DVDs & Videos,839,3,0
543528,Media > DVDs & Videos > Film & Television VHS Tapes,Film & Television VHS Tapes,DVDs & Videos,839,3,0
886,Media > Magazines & Newspapers,Magazines & Newspapers,Media,783,2,2
543539,Media > Magazines & Newspapers > Magazines,Magazines,Magazines & Newspapers,886,3,0
543540,Media > Magazines & Newspapers > Newspapers,Newspapers,Magazines & Newspapers,886,3,0
855,Media > Music & Sound Recordings,Music & Sound Recordings,Media,783,2,5
543526,Media > Music & Sound Recordings > Digital Music Downloads,Digital Music Downloads,Music & Sound Recordings,855,3,0
543522,Media > Music & Sound Recordings > Music CDs,Music CDs,Music & Sound Recordings,855,3,0
543524,Media > Music & Sound Recordings > Music Cassette Tapes,Music Cassette Tapes,Music & Sound Recordings,855,3,0
543523,Media > Music & Sound Recordings > Records & LPs,Records & LPs,Music & Sound Recordings,855,3,0
543525,Media > Music & Sound Recordings > Spoken Word & Field Recordings,Spoken Word & Field Recordings,Music & Sound Recordings,855,3,0
5037,Media > Product Manuals,Product Manuals,Media,783,2,9
499821,Media > Product Manuals > Camera & Optics Manuals,Camera & Optics Manuals,Product Manuals,5037,3,0
5038,Media > Product Manuals > Electronics Manuals,Electronics Manuals,Product Manuals,5037,3,0
5861,Media > Product Manuals > Exercise & Fitness Equipment Manuals,Exercise & Fitness Equipment Manuals,Product Manuals,5037,3,0
5039,Media > Product Manuals > Household Appliance Manuals,Household Appliance Manuals,Product Manuals,5037,3,0
5040,Media > Product Manuals > Kitchen Appliance Manuals,Kitchen Appliance Manuals,Product Manuals,5037,3,0
5860,Media > Product Manuals > Model & Toys Manuals,Model & Toys Manuals,Product Manuals,5037,3,0
499866,Media > Product Manuals > Office Supply Manuals,Office Supply Manuals,Product Manuals,5037,3,0
7516,Media > Product Manuals > Power Tool & Equipment Manuals,Power Tool & Equipment Manuals,Product Manuals,5037,3,0
5041,Media > Product Manuals > Vehicle Service Manuals,Vehicle Service Manuals,Product Manuals,5037,3,0
887,Media > Sheet Music,Sheet Music,Media,783,2,0
922,Office Supplies,Office Supplies,ROOT,-1,1,14
6174,Office Supplies > Book Accessories,Book Accessories,Office Supplies,922,2,4
6176,Office Supplies > Book Accessories > Book Covers,Book Covers,Book Accessories,6174,3,0
4941,Office Supplies > Book Accessories > Book Lights,Book Lights,Book Accessories,6174,3,0
6175,Office Supplies > Book Accessories > Book Stands & Rests,Book Stands & Rests,Book Accessories,6174,3,0
93,Office Supplies > Book Accessories > Bookmarks,Bookmarks,Book Accessories,6174,3,0
8078,Office Supplies > Desk Pads & Blotters,Desk Pads & Blotters,Office Supplies,922,2,0
923,Office Supplies > Filing & Organization,Filing & Organization,Office Supplies,922,2,18
5997,Office Supplies > Filing & Organization > Address Books,Address Books,Filing & Organization,923,3,0
4312,Office Supplies > Filing & Organization > Binding Supplies,Binding Supplies,Filing & Organization,923,3,4
4086,Office Supplies > Filing & Organization > Binding Supplies > Binder Accessories,Binder Accessories,Binding Supplies,4312,4,3
4212,Office Supplies > Filing & Organization > Binding Supplies > Binder Accessories > Binder Rings,Binder Rings,Binder Accessories,4086,5,0
4183,Office Supplies > Filing & Organization > Binding Supplies > Binder Accessories > Index Dividers,Index Dividers,Binder Accessories,4086,5,0
2139,Office Supplies > Filing & Organization > Binding Supplies > Binder Accessories > Sheet Protectors,Sheet Protectors,Binder Accessories,4086,5,0
4303,Office Supplies > Filing & Organization > Binding Supplies > Binders,Binders,Binding Supplies,4312,4,0
4182,Office Supplies > Filing & Organization > Binding Supplies > Binding Combs & Spines,Binding Combs & Spines,Binding Supplies,4312,4,0
7080,Office Supplies > Filing & Organization > Binding Supplies > Binding Machines,Binding Machines,Binding Supplies,4312,4,0
6190,Office Supplies > Filing & Organization > Business Card Books,Business Card Books,Filing & Organization,923,3,0
6171,Office Supplies > Filing & Organization > Business Card Stands,Business Card Stands,Filing & Organization,923,3,0
926,Office Supplies > Filing & Organization > CD/DVD Cases & Organizers,CD/DVD Cases & Organizers,Filing & Organization,923,3,0
927,"Office Supplies > Filing & Organization > Calendars, Organizers & Planners","Calendars, Organizers & Planners",Filing & Organization,923,3,0
5531,Office Supplies > Filing & Organization > Card Files,Card Files,Filing & Organization,923,3,0
6177,Office Supplies > Filing & Organization > Card Sleeves,Card Sleeves,Filing & Organization,923,3,0
928,Office Supplies > Filing & Organization > Cash Boxes,Cash Boxes,Filing & Organization,923,3,0
939,Office Supplies > Filing & Organization > Desk Organizers,Desk Organizers,Filing & Organization,923,3,0
925,Office Supplies > Filing & Organization > File Boxes,File Boxes,Filing & Organization,923,3,0
930,Office Supplies > Filing & Organization > File Folders,File Folders,Filing & Organization,923,3,0
6884,Office Supplies > Filing & Organization > Folders & Report Covers,Folders & Report Covers,Filing & Organization,923,3,2
543663,Office Supplies > Filing & Organization > Folders & Report Covers > Pocket Folders,Pocket Folders,Folders & Report Covers,6884,4,0
543662,Office Supplies > Filing & Organization > Folders & Report Covers > Report Covers,Report Covers,Folders & Report Covers,6884,4,0
5070,Office Supplies > Filing & Organization > Greeting Card Organizers,Greeting Card Organizers,Filing & Organization,923,3,0
6962,Office Supplies > Filing & Organization > Mail Sorters,Mail Sorters,Filing & Organization,923,3,0
3062,Office Supplies > Filing & Organization > Pen & Pencil Cases,Pen & Pencil Cases,Filing & Organization,923,3,0
6885,Office Supplies > Filing & Organization > Portfolios & Padfolios,Portfolios & Padfolios,Filing & Organization,923,3,2
543641,Office Supplies > Filing & Organization > Portfolios & Padfolios > Padfolios,Padfolios,Portfolios & Padfolios,6885,4,0
543640,Office Supplies > Filing & Organization > Portfolios & Padfolios > Portfolios,Portfolios,Portfolios & Padfolios,6885,4,0
6779,Office Supplies > Filing & Organization > Recipe Card Boxes,Recipe Card Boxes,Filing & Organization,923,3,0
932,Office Supplies > General Office Supplies,General Office Supplies,Office Supplies,922,2,12
6319,Office Supplies > General Office Supplies > Brass Fasteners,Brass Fasteners,General Office Supplies,932,3,0
2591,"Office Supplies > General Office Supplies > Correction Fluids, Pens & Tapes","Correction Fluids, Pens & Tapes",General Office Supplies,932,3,3
543618,"Office Supplies > General Office Supplies > Correction Fluids, Pens & Tapes > Correction Fluids",Correction Fluids,"Correction Fluids, Pens & Tapes",2591,4,0
543620,"Office Supplies > General Office Supplies > Correction Fluids, Pens & Tapes > Correction Pens",Correction Pens,"Correction Fluids, Pens & Tapes",2591,4,0
543619,"Office Supplies > General Office Supplies > Correction Fluids, Pens & Tapes > Correction Tapes",Correction Tapes,"Correction Fluids, Pens & Tapes",2591,4,0
938,Office Supplies > General Office Supplies > Erasers,Erasers,General Office Supplies,932,3,0
960,Office Supplies > General Office Supplies > Labels & Tags,Labels & Tags,General Office Supplies,932,3,6
4377,Office Supplies > General Office Supplies > Labels & Tags > Address Labels,Address Labels,Labels & Tags,960,4,0
4154,Office Supplies > General Office Supplies > Labels & Tags > Folder Tabs,Folder Tabs,Labels & Tags,960,4,0
4137,Office Supplies > General Office Supplies > Labels & Tags > Label Clips,Label Clips,Labels & Tags,960,4,0
5502,Office Supplies > General Office Supplies > Labels & Tags > Label Tapes & Refill Rolls,Label Tapes & Refill Rolls,Labels & Tags,960,4,0
4200,Office Supplies > General Office Supplies > Labels & Tags > Shipping Labels,Shipping Labels,Labels & Tags,960,4,0
4117,Office Supplies > General Office Supplies > Labels & Tags > Shipping Tags,Shipping Tags,Labels & Tags,960,4,0
8015,"Office Supplies > General Office Supplies > Laminating Film, Pouches & Sheets","Laminating Film, Pouches & Sheets",General Office Supplies,932,3,0
505805,Office Supplies > General Office Supplies > Mounting Putty,Mounting Putty,General Office Supplies,932,3,0
934,Office Supplies > General Office Supplies > Office Tape,Office Tape,General Office Supplies,932,3,0
936,Office Supplies > General Office Supplies > Paper Clips & Clamps,Paper Clips & Clamps,General Office Supplies,932,3,2
543676,Office Supplies > General Office Supplies > Paper Clips & Clamps > Binder Clips,Binder Clips,Paper Clips & Clamps,936,4,0
543675,Office Supplies > General Office Supplies > Paper Clips & Clamps > Paper Clips,Paper Clips,Paper Clips & Clamps,936,4,0
956,Office Supplies > General Office Supplies > Paper Products,Paper Products,General Office Supplies,932,3,14
2658,Office Supplies > General Office Supplies > Paper Products > Binder Paper,Binder Paper,Paper Products,956,4,0
5264,Office Supplies > General Office Supplies > Paper Products > Blank ID Cards,Blank ID Cards,Paper Products,956,4,0
957,Office Supplies > General Office Supplies > Paper Products > Business Cards,Business Cards,Paper Products,956,4,0
5918,Office Supplies > General Office Supplies > Paper Products > Business Forms & Receipts,Business Forms & Receipts,Paper Products,956,4,0
6930,Office Supplies > General Office Supplies > Paper Products > Checks,Checks,Paper Products,956,4,0
1513,Office Supplies > General Office Supplies > Paper Products > Cover Paper,Cover Paper,Paper Products,956,4,0
958,Office Supplies > General Office Supplies > Paper Products > Envelopes,Envelopes,Paper Products,956,4,0
959,Office Supplies > General Office Supplies > Paper Products > Index Cards,Index Cards,Paper Products,956,4,0
961,Office Supplies > General Office Supplies > Paper Products > Notebooks & Notepads,Notebooks & Notepads,Paper Products,956,4,0
3871,Office Supplies > General Office Supplies > Paper Products > Post Cards,Post Cards,Paper Products,956,4,0
962,Office Supplies > General Office Supplies > Paper Products > Printer & Copier Paper,Printer & Copier Paper,Paper Products,956,4,0
5919,Office Supplies > General Office Supplies > Paper Products > Receipt & Adding Machine Paper Rolls,Receipt & Adding Machine Paper Rolls,Paper Products,956,4,0
3457,Office Supplies > General Office Supplies > Paper Products > Stationery,Stationery,Paper Products,956,4,0
2689,Office Supplies > General Office Supplies > Paper Products > Sticky Notes,Sticky Notes,Paper Products,956,4,0
944,Office Supplies > General Office Supplies > Rubber Bands,Rubber Bands,General Office Supplies,932,3,0
948,Office Supplies > General Office Supplies > Staples,Staples,General Office Supplies,932,3,0
949,Office Supplies > General Office Supplies > Tacks & Pushpins,Tacks & Pushpins,General Office Supplies,932,3,0
5829,Office Supplies > Impulse Sealers,Impulse Sealers,Office Supplies,922,2,0
8499,Office Supplies > Lap Desks,Lap Desks,Office Supplies,922,2,0
2435,Office Supplies > Name Plates,Name Plates,Office Supplies,922,2,0
6519,Office Supplies > Office & Chair Mats,Office & Chair Mats,Office Supplies,922,2,3
6462,Office Supplies > Office & Chair Mats > Anti-Fatigue Mats,Anti-Fatigue Mats,Office & Chair Mats,6519,3,0
6521,Office Supplies > Office & Chair Mats > Chair Mats,Chair Mats,Office & Chair Mats,6519,3,0
6520,Office Supplies > Office & Chair Mats > Office Mats,Office Mats,Office & Chair Mats,6519,3,0
6373,Office Supplies > Office Carts,Office Carts,Office Supplies,922,2,5
1996,Office Supplies > Office Carts > AV Carts,AV Carts,Office Carts,6373,3,0
6182,Office Supplies > Office Carts > Book Carts,Book Carts,Office Carts,6373,3,0
6180,Office Supplies > Office Carts > File Carts,File Carts,Office Carts,6373,3,0
6181,Office Supplies > Office Carts > Mail Carts,Mail Carts,Office Carts,6373,3,0
6179,Office Supplies > Office Carts > Utility Carts,Utility Carts,Office Carts,6373,3,0
950,Office Supplies > Office Equipment,Office Equipment,Office Supplies,922,2,10
499864,Office Supplies > Office Equipment > Calculator Accessories,Calculator Accessories,Office Equipment,950,3,0
333,Office Supplies > Office Equipment > Calculators,Calculators,Office Equipment,950,3,5
543518,Office Supplies > Office Equipment > Calculators > Basic Calculators,Basic Calculators,Calculators,333,4,0
543521,Office Supplies > Office Equipment > Calculators > Construction Calculators,Construction Calculators,Calculators,333,4,0
543519,Office Supplies > Office Equipment > Calculators > Financial Calculators,Financial Calculators,Calculators,333,4,0
543517,Office Supplies > Office Equipment > Calculators > Graphing Calculators,Graphing Calculators,Calculators,333,4,0
543520,Office Supplies > Office Equipment > Calculators > Scientific Calculators,Scientific Calculators,Calculators,333,4,0
337,Office Supplies > Office Equipment > Electronic Dictionaries & Translators,Electronic Dictionaries & Translators,Office Equipment,950,3,0
952,Office Supplies > Office Equipment > Label Makers,Label Makers,Office Equipment,950,3,0
1625,Office Supplies > Office Equipment > Laminators,Laminators,Office Equipment,950,3,0
953,Office Supplies > Office Equipment > Office Shredders,Office Shredders,Office Equipment,950,3,0
1708,Office Supplies > Office Equipment > Postage Meters,Postage Meters,Office Equipment,950,3,0
6404,Office Supplies > Office Equipment > Time & Attendance Clocks,Time & Attendance Clocks,Office Equipment,950,3,0
954,Office Supplies > Office Equipment > Transcribers & Dictation Systems,Transcribers & Dictation Systems,Office Equipment,950,3,0
955,Office Supplies > Office Equipment > Typewriters,Typewriters,Office Equipment,950,3,0
2986,Office Supplies > Office Instruments,Office Instruments,Office Supplies,922,2,11
2883,Office Supplies > Office Instruments > Call Bells,Call Bells,Office Instruments,2986,3,0
935,Office Supplies > Office Instruments > Clipboards,Clipboards,Office Instruments,2986,3,0
505830,Office Supplies > Office Instruments > Letter Openers,Letter Openers,Office Instruments,2986,3,0
941,Office Supplies > Office Instruments > Magnifiers,Magnifiers,Office Instruments,2986,3,0
4341,Office Supplies > Office Instruments > Office Rubber Stamps,Office Rubber Stamps,Office Instruments,2986,3,0
943,Office Supplies > Office Instruments > Pencil Sharpeners,Pencil Sharpeners,Office Instruments,2986,3,0
4499,Office Supplies > Office Instruments > Staple Removers,Staple Removers,Office Instruments,2986,3,0
947,Office Supplies > Office Instruments > Staplers,Staplers,Office Instruments,2986,3,0
503746,Office Supplies > Office Instruments > Tape Dispensers,Tape Dispensers,Office Instruments,2986,3,0
4470,Office Supplies > Office Instruments > Writing & Drawing Instrument Accessories,Writing & Drawing Instrument Accessories,Office Instruments,2986,3,3
